ItemId,categoryid,parentid
14311,342,500
14313,1611,1081
14315,1185,583
14319,142,9
14321,1147,1027
14322,1277,312
14323,1634,143
14324,1638,766
14326,499,986
14327,1317,897
14328,1250,1423
14329,1070,1423
14330,342,500
14331,172,1290
14333,741,362
14335,1142,485
14336,952,362
14338,1228,121
14339,619,145
14343,1522,1009
14344,1172,810
14345,1387,933
14348,1147,1027
14351,84,1308
14352,1147,1027
14354,801,766
14356,342,500
14358,789,14
14360,1415,14
14364,1114,113
14365,1680,587
14368,741,362
14369,342,500
14370,330,986
14371,1301,1034
14372,833,901
14373,342,500
14374,1142,485
14376,618,105
14377,769,587
14378,944,950
14379,1321,1618
14382,389,1259
14384,403,1687
14385,1250,1423
14386,923,1009
14388,342,500
14389,209,293
14391,330,986
14395,1051,955
14400,624,871
14402,1258,1386
14403,1404,593
14406,1007,485
14407,1303,252
14408,741,362
14410,295,20
14411,575,1257
14412,769,587
14414,646,1606
14415,1226,1669
14417,1378,322
14419,1388,1249
14420,1312,713
14422,1483,561
14423,1250,1423
14425,891,1012
14430,333,1497
14435,56,1497
14436,619,145
14443,1528,1426
14444,806,1497
14446,342,500
14447,67,835
14449,1277,312
14450,421,1424
14451,1135,1329
14453,403,1687
14454,996,1259
14455,256,1257
14456,126,871
14457,106,381
14458,598,362
14459,976,1009
14462,342,500
14465,1231,901
14467,619,145
14472,876,580
14473,389,1259
14474,697,418
14478,410,894
14480,479,520
14481,4,1266
14484,532,945
14485,739,1181
14490,342,500
14494,683,1606
14495,769,587
14496,1117,14
14498,1639,1181
14501,272,1687
14502,595,186
14503,342,500
14504,1069,362
14506,1276,441
14507,1007,485
14508,1432,362
14509,619,145
14510,1154,1515
14511,769,587
14512,1119,125
14515,769,587
14516,196,1667
14518,996,1259
14521,65,293
14522,1196,1181
14523,1565,1481
14524,51,955
14525,984,827
14526,196,1667
14527,1018,1331
14529,1234,92
14530,86,937
14531,1567,1531
14533,741,362
14537,972,1249
14542,1393,1383
14543,173,788
14546,237,1550
14548,131,1486
14551,706,713
14555,1393,1383
14557,176,713
14560,267,1566
14563,1526,1621
14564,1628,605
14566,1147,1027
14567,958,1041
14568,1498,580
14571,973,20
14572,356,92
14573,996,1259
14575,1415,14
14577,686,594
14578,158,1621
14579,1188,1497
14582,1301,1034
14586,1301,1034
14587,618,105
14589,1255,587
14590,723,995
14593,1393,1383
14597,996,1259
14598,518,362
14602,570,9
14603,1351,795
14608,1244,500
14610,1397,1416
14611,926,852
14612,70,8
14615,173,788
14616,68,1687
14619,333,1497
14620,1007,485
14626,1301,1034
14628,342,500
14635,173,788
14636,84,1308
14638,173,788
14643,589,1308
14645,1279,1606
14651,984,827
14653,256,1257
14654,1477,206
14655,272,1687
14656,606,810
14658,1674,1420
14660,1250,1423
14663,1007,485
14666,330,986
14667,1421,105
14669,1007,485
14673,575,1257
14675,342,500
14680,208,33
14681,1609,383
14682,624,871
14685,1533,602
14687,619,145
14689,1147,1027
14690,70,8
14692,1388,1249
14695,195,1079
14696,619,145
14702,342,500
14703,1142,485
14704,524,1145
14705,282,113
14706,1694,1621
14708,739,1181
14709,730,1482
14711,1639,1181
14719,1301,1034
14723,1188,1497
14727,342,500
14728,1512,1687
14729,354,1009
14733,1051,955
14734,926,852
14736,512,362
14737,342,500
14741,1147,1027
14742,1385,1202
14749,1084,194
14751,333,1497
14752,374,131
14754,1142,485
14757,342,500
14758,1253,127
14759,1578,1249
14761,1603,520
14762,991,1259
14763,1172,810
14764,1049,1606
14765,821,1012
14768,1114,113
14769,829,1518
14770,1404,593
14772,130,145
14774,1069,362
14775,769,587
14776,683,1606
14777,1556,1009
14778,996,1259
14779,1613,250
14783,1639,1181
14784,64,206
14786,65,293
14787,333,1497
14789,1322,252
14790,984,827
14792,646,1606
14795,421,1424
14797,1358,1009
14799,833,901
14800,491,679
14803,494,768
14804,844,1458
14808,1445,293
14809,1404,593
14811,184,1009
14812,686,594
14813,769,587
14814,562,986
14815,1474,480
14816,984,827
14817,1584,1562
14820,619,145
14821,199,351
14825,342,500
14831,342,500
14832,279,777
14833,1007,485
14835,1,854
14838,1301,1034
14844,414,206
14845,242,1531
14849,381,1482
14851,1172,810
14854,1542,745
14856,1483,561
14857,1007,485
14858,3,1281
14859,256,1257
14862,637,92
14864,1135,1329
14866,46,1519
14868,1384,1458
14869,1542,745
14871,646,1606
14872,1374,1278
14874,595,186
14875,1233,1257
14877,914,226
14878,883,1481
14879,619,145
14881,1298,335
14882,568,384
14883,842,1518
14884,1458,384
14885,1277,312
14886,819,798
14888,1325,1684
14889,1098,897
14891,1493,594
14892,389,1259
14896,499,986
14897,1142,485
14899,166,1259
14900,926,852
14902,324,1145
14904,684,1041
14906,1375,805
14907,799,920
14908,342,500
14910,1276,441
14911,1374,1278
14912,1172,810
14913,1325,1684
14916,106,381
14918,624,871
14920,1142,485
14921,218,116
14922,1305,1214
14923,792,805
14924,282,113
14925,1007,485
14926,342,500
14927,184,1009
14928,828,293
14929,1073,580
14931,360,1174
14932,84,1308
14933,225,593
14934,1147,1027
14935,1387,933
14936,619,145
14937,561,395
14938,1203,755
14940,1007,485
14942,50,312
14943,392,1202
14944,1007,485
14945,1553,886
14946,64,206
14947,227,602
14948,1172,810
14951,490,647
14952,259,71
14955,1393,1383
14957,921,143
14961,988,727
14963,782,1562
14974,1574,1257
14978,1542,745
14981,1018,1331
14984,1051,955
14985,730,1482
14988,173,788
14992,1048,1308
14993,1384,1458
14995,1301,1034
14997,1421,105
14998,319,92
14999,1007,485
15011,707,561
15014,342,500
15017,1171,938
15019,1231,901
15022,84,1308
15026,342,500
15027,606,810
15029,1035,920
15031,959,1095
15034,227,602
15036,998,653
15042,1084,194
15044,926,852
15045,561,395
15046,70,8
15048,1142,485
15049,589,1308
15050,739,1181
15051,1674,1420
15054,1285,1259
15059,959,1095
15060,769,587
15062,1007,485
15063,855,1591
15066,806,1497
15067,697,418
15068,976,1009
15069,228,1482
15070,363,994
15072,996,1259
15074,330,986
15077,534,1009
15078,1172,810
15080,806,1497
15087,1493,594
15088,1476,1081
15089,1153,20
15090,34,1368
15092,687,933
15094,1142,485
15095,685,908
15096,209,293
15097,998,653
15098,1248,1368
15099,1117,14
15101,1038,1174
15107,1233,1257
15109,988,727
15113,173,788
15115,1196,1181
15117,1301,1034
15121,1431,1066
15123,1196,1181
15128,342,500
15129,1113,1145
15130,1301,1034
15134,619,145
15142,53,1202
15144,1613,250
15146,1007,485
15149,342,500
15150,130,145
15152,535,426
15153,610,1239
15160,1680,587
15162,1070,1423
15163,366,143
15164,1620,937
15166,1258,1386
15167,914,226
15173,97,1687
15174,173,788
15177,1003,61
15178,1477,206
15182,535,426
15184,190,755
15187,1051,955
15188,719,908
15189,535,426
15191,1432,362
15192,526,1453
15193,130,145
15194,1091,573
15200,479,520
15201,130,145
15203,1493,594
15204,342,500
15205,377,714
15209,84,1308
15210,65,293
15211,769,587
15212,373,340
15213,330,986
15214,126,871
15217,1364,933
15218,1402,250
15219,1477,206
15220,844,1458
15221,1248,1368
15224,342,500
15226,1007,485
15227,1250,1423
15229,330,986
15232,1567,1531
15233,1244,500
15238,124,104
15239,289,1416
15242,429,113
15244,519,385
15245,324,1145
15247,191,1383
15254,1301,1034
15255,704,1426
15257,1318,986
15259,1210,1259
15262,331,1487
15263,173,788
15264,225,593
15265,1680,587
15266,944,950
15267,769,587
15269,1542,745
15271,828,293
15272,5,1637
15273,251,194
15277,1114,113
15280,499,986
15283,196,1667
15284,508,362
15285,536,1691
15286,342,500
15289,619,145
15290,546,250
15292,1355,312
15294,1285,1259
15297,769,587
15304,342,500
15306,1007,485
15307,1250,1423
15308,1076,986
15310,414,206
15318,414,206
15320,655,1066
15321,342,500
15326,1142,485
15327,1165,402
15328,1035,920
15330,236,647
15331,417,1215
15334,330,986
15335,1098,897
15337,1404,593
15338,864,994
15345,959,1095
15348,1061,1259
15349,1421,105
15350,988,727
15352,564,214
15353,884,127
15354,619,145
15355,1135,1329
15356,656,1125
15358,1541,968
15360,686,594
15362,1061,1259
15363,1432,362
15364,739,1181
15366,1084,194
15367,1153,20
15368,1007,485
15370,508,362
15373,1287,1009
15374,1320,879
15375,1179,580
15376,1605,1531
15377,683,1606
15378,730,1482
15379,531,1058
15382,1250,1423
15383,1680,587
15384,1091,573
15386,969,1141
15388,1228,121
15389,1613,250
15390,739,1181
15391,618,105
15393,1244,500
15394,173,788
15398,1256,879
15400,50,312
15402,1061,1259
15403,130,145
15405,520,1606
15410,535,426
15414,1124,351
15415,304,1673
15416,863,194
15420,1477,206
15422,691,1079
15424,1623,1066
15428,1084,194
15430,546,250
15432,1388,1249
15434,1338,1278
15435,64,206
15436,1530,879
15437,1504,587
15442,1228,121
15443,1186,312
15448,828,293
15450,1277,312
15452,1496,968
15453,851,587
15454,1320,879
15455,1167,250
15456,1503,580
15458,844,1458
15459,1221,1426
15460,1674,1420
15462,65,293
15463,546,250
15464,769,587
15465,598,362
15468,1447,351
15469,1454,1596
15470,65,293
15473,1120,250
15475,1680,587
15477,403,1687
15481,244,1495
15482,191,1383
15486,342,500
15487,65,293
15488,173,788
15489,1069,362
15491,173,788
15493,1084,194
15495,464,143
15498,1142,485
15499,925,1591
15502,1196,1181
15503,342,500
15504,1483,561
15505,1589,1426
15506,342,500
15507,765,1229
15510,686,594
15512,1069,362
15518,227,602
15520,769,587
15521,331,1487
15525,1584,1562
15526,1007,485
15528,1483,561
15531,610,1239
15533,1301,1034
15534,618,105
15537,173,788
15539,725,1519
15540,769,587
15541,1070,1423
15543,1509,620
15545,1051,955
15549,342,500
15550,586,1519
15553,1328,432
15554,1533,602
15556,1029,1181
15559,828,293
15563,421,1424
15564,1035,920
15569,1173,805
15570,546,250
15572,1127,593
15576,1374,1278
15578,330,986
15579,175,1492
15583,1493,594
15585,1642,121
15586,1578,1249
15588,1167,250
15590,281,1424
15591,173,788
15592,479,520
15593,1419,362
15596,842,1518
15600,1421,105
15602,1301,1034
15604,1493,594
15608,202,1008
15609,958,1041
15610,1638,766
15611,1286,854
15612,669,1266
15613,1044,1687
15614,508,362
15617,730,1482
15620,342,500
15621,769,587
15622,209,293
15623,412,1110
15626,416,1299
15627,734,893
15632,130,145
15635,936,143
15636,739,1181
15638,1286,854
15640,342,500
15641,789,14
15643,396,164
15644,342,500
15645,196,1667
15650,691,1079
15652,561,395
15653,173,788
15654,1007,485
15655,421,1424
15657,1408,1259
15660,209,293
15662,342,500
15663,1196,1181
15664,914,226
15665,1474,480
15666,1142,485
15667,589,1308
15668,1051,955
15673,1167,250
15675,1231,901
15676,342,500
15681,561,395
15683,198,1009
15684,1301,1034
15686,1142,485
15687,1483,561
15691,1007,485
15692,1408,1259
15694,261,1229
15695,331,1487
15696,499,986
15698,1402,250
15699,273,362
15701,389,1259
15703,342,500
15706,1007,485
15707,1007,485
15710,195,1079
15711,1261,25
15712,884,127
15713,619,145
15716,977,871
15722,272,1687
15723,1286,854
15724,1069,362
15725,1119,125
15727,1675,1550
15728,126,871
15729,1276,441
15731,227,602
15733,358,1257
15734,1343,25
15735,1142,485
15739,242,1531
15743,691,1079
15746,535,426
15750,1250,1423
15756,499,986
15760,977,871
15762,546,250
15764,342,500
15765,1254,520
15771,220,795
15772,123,214
15773,437,92
15777,1059,1696
15778,575,1257
15779,173,788
15780,741,362
15781,792,805
15783,1059,1696
15785,535,426
15786,1305,1214
15788,1080,1281
15789,1142,485
15790,342,500
15792,1196,1181
15797,729,1175
15798,988,727
15799,619,145
15800,1378,322
15801,1277,312
15802,741,362
15805,182,1308
15811,357,1065
15813,1051,955
15815,1114,113
15822,1117,14
15823,1489,1009
15829,1613,250
15836,575,1257
15837,342,500
15839,1118,727
15846,518,362
15847,1167,250
15849,1663,1398
15850,1393,1383
15853,342,500
15854,342,500
15857,1051,955
15858,1113,1145
15859,1301,1034
15860,642,250
15862,389,1259
15865,173,788
15866,1301,1034
15868,769,587
15869,1098,897
15870,1279,1606
15871,1402,250
15875,1007,485
15879,1186,312
15880,1301,1034
15883,1680,587
15884,1192,955
15885,179,1259
15889,68,1687
15891,619,145
15894,1663,1398
15896,406,872
15897,242,1531
15898,494,768
15899,192,1181
15903,1001,945
15905,414,206
15913,406,872
15914,1560,293
15916,1164,1266
15917,360,1174
15919,242,1531
15920,142,9
15926,311,1259
15928,498,506
15932,891,1012
15933,1675,1550
15934,1255,587
15937,769,587
15938,1455,213
15940,1466,905
15942,195,1079
15943,427,1313
15944,1226,1669
15947,330,986
15948,1277,312
15949,1528,1426
15950,133,114
15951,1584,1562
15953,988,727
15954,1301,1034
15956,35,20
15957,589,1308
15959,598,362
15960,988,727
15964,1142,485
15966,565,500
15970,567,605
15974,130,145
15975,1362,587
15977,342,500
15978,1343,25
15979,173,788
15980,1191,61
15982,403,1687
15984,227,602
15985,589,1308
15988,1233,1257
15989,84,1308
15992,508,362
15993,991,1259
15996,1404,593
15997,911,1531
15999,1522,1009
16002,209,293
16007,1317,897
16011,416,1299
16012,928,20
16014,1070,1423
16015,683,1606
16018,780,1067
16019,1404,593
16020,1262,1658
16021,56,1497
16022,1421,105
16023,1091,573
16024,1221,1426
16027,331,1487
16029,1680,587
16031,1255,587
16036,1280,605
16038,1073,580
16040,299,73
16043,729,1175
16044,1477,206
16046,1040,1516
16047,618,105
16048,959,1095
16049,220,795
16050,342,500
16055,491,679
16058,173,788
16059,1007,485
16061,281,1424
16065,1301,1034
16068,1250,1423
16074,741,362
16075,429,113
16077,1393,1383
16078,472,1259
16081,1603,520
16082,1303,252
16084,730,1482
16085,1483,561
16088,1483,561
16089,158,1621
16090,330,986
16091,353,755
16092,1680,587
16094,434,968
16096,769,587
16097,1483,561
16098,1250,1423
16102,70,8
16103,374,131
16105,225,593
16106,1076,986
16107,1355,312
16108,1301,1034
16111,1070,1423
16113,1255,587
16114,1419,362
16115,1491,440
16117,198,1009
16119,984,827
16128,746,1200
16132,1147,1027
16135,173,788
16136,801,766
16139,414,206
16141,1026,351
16143,1051,955
16144,324,1145
16149,741,362
16152,1526,1621
16154,1663,1398
16155,858,1426
16156,730,1482
16157,1142,485
16158,1253,127
16160,769,587
16161,209,293
16168,739,1181
16171,320,854
16172,342,500
16177,534,1009
16178,637,92
16182,928,20
16185,746,1200
16186,1301,1034
16187,333,1497
16188,317,314
16194,324,1145
16197,228,1482
16198,1051,955
16199,1072,1566
16203,1639,1181
16209,330,986
16212,1069,362
16215,911,1531
16217,741,362
16218,1250,1423
16219,1244,500
16221,1625,1141
16224,50,312
16228,1120,250
16230,618,105
16231,414,206
16233,1069,362
16234,1070,1423
16235,1542,745
16237,691,1079
16239,782,1562
16240,911,1531
16241,957,1306
16242,508,362
16243,64,206
16249,225,593
16250,1007,485
16255,1483,561
16257,208,33
16259,1277,312
16261,403,1687
16262,342,500
16263,389,1259
16264,819,798
16265,491,679
16266,209,293
16267,1680,587
16270,342,500
16271,1084,194
16273,173,788
16274,273,362
16275,991,1259
16278,1404,593
16280,1373,872
16288,730,1482
16289,1402,250
16291,463,250
16292,1018,1331
16293,342,500
16297,330,986
16300,249,164
16301,1119,125
16303,558,92
16306,1135,1329
16307,126,871
16313,463,250
16320,282,113
16324,748,781
16327,646,1606
16329,1073,580
16330,578,1278
16332,342,500
16335,342,500
16338,782,1562
16339,1378,322
16342,342,500
16344,1,854
16345,748,781
16346,1038,1174
16348,741,362
16349,1007,485
16350,1286,854
16352,230,1424
16353,1578,1249
16354,1029,1181
16355,184,1009
16358,35,20
16359,1250,1423
16360,1114,113
16362,70,8
16363,1680,587
16364,686,594
16366,173,788
16368,1317,897
16370,531,1058
16371,173,788
16372,829,1518
16373,1221,1426
16374,591,933
16375,342,500
16378,769,587
16380,389,1259
16381,1029,1181
16383,1338,1278
16384,1037,402
16385,173,788
16387,1286,854
16388,1250,1423
16389,1533,602
16399,973,20
16400,598,362
16401,1171,938
16403,780,1067
16405,1250,1423
16406,43,945
16408,1418,896
16411,130,145
16413,1142,485
16415,436,1518
16417,228,1482
16418,1069,362
16419,1020,1329
16421,69,485
16422,130,145
16423,1528,1426
16424,1135,1329
16425,1061,1259
16427,769,587
16428,1147,1027
16432,1179,580
16433,48,500
16434,209,293
16435,1196,1181
16436,342,500
16437,1611,1081
16439,1432,362
16440,501,1009
16441,586,1519
16444,1084,194
16445,217,908
16448,1196,1181
16451,1522,1009
16452,683,1606
16453,242,1531
16454,342,500
16455,728,1009
16457,741,362
16458,1455,213
16459,429,113
16462,1542,745
16463,1250,1423
16464,47,381
16467,1076,986
16468,1172,810
16473,1285,1259
16474,1533,602
16475,1250,1423
16476,173,788
16479,1483,561
16482,173,788
16484,184,1009
16485,374,131
16490,209,293
16492,967,378
16493,1007,485
16496,1522,1009
16497,1455,213
16499,1421,105
16501,967,378
16502,1172,810
16506,34,1368
16507,1163,561
16510,1609,383
16511,1418,896
16512,1415,14
16514,195,1079
16516,1277,312
16517,438,312
16518,1076,986
16525,1393,1383
16528,1017,605
16529,937,1174
16530,1504,587
16531,1286,854
16533,508,362
16534,1255,587
16538,1301,1034
16539,173,788
16540,1375,805
16546,1577,362
16548,730,1482
16549,769,587
16552,589,1308
16553,1374,1278
16554,436,1518
16556,1680,587
16560,1121,1299
16562,72,620
16565,1069,362
16569,273,362
16575,1007,485
16576,976,1009
16577,1318,986
16578,1142,485
16580,1070,1423
16583,1577,362
16585,599,1499
16590,173,788
16592,173,788
16593,434,968
16594,1500,1515
16597,686,594
16600,828,293
16601,220,795
16603,1147,1027
16606,135,1618
16608,414,206
16609,1344,713
16610,1680,587
16613,342,500
16614,192,1181
16616,535,426
16617,1393,1383
16618,973,20
16619,1135,1329
16620,1070,1423
16627,1435,131
16630,342,500
16631,196,1667
16633,1167,250
16634,1623,1066
16635,353,755
16636,1404,593
16639,1172,810
16640,130,145
16641,209,293
16642,64,206
16643,1322,252
16644,48,500
16645,1312,713
16646,1312,713
16648,1408,1259
16650,1205,580
16653,124,104
16655,729,1175
16656,769,587
16658,1560,293
16661,1412,107
16662,1343,25
16663,224,1487
16664,1317,897
16665,1265,1136
16668,828,293
16669,1084,194
16670,224,1487
16673,683,1606
16674,1355,312
16675,1084,194
16677,1279,1606
16679,546,250
16681,1172,810
16682,1163,561
16683,1298,335
16685,1142,485
16686,996,1259
16687,1408,1259
16688,1344,713
16689,1172,810
16690,0,605
16691,236,647
16694,1070,1423
16697,1301,1034
16699,196,1667
16700,1051,955
16703,1432,362
16706,1007,485
16707,48,500
16710,1393,1383
16713,1680,587
16716,1613,250
16717,439,1012
16718,429,113
16719,703,1531
16721,1433,312
16722,1147,1027
16723,1584,1562
16724,286,1214
16726,686,594
16728,1554,1678
16729,797,213
16730,730,1482
16731,1069,362
16732,858,1426
16734,1113,1145
16735,1301,1034
16736,342,500
16738,1279,1606
16739,1076,986
16740,728,1009
16742,1500,1515
16744,806,1497
16745,499,986
16746,491,679
16750,342,500
16751,730,1482
16752,508,362
16754,158,1621
16756,1120,250
16758,545,143
16760,1117,14
16763,625,9
16764,1690,593
16767,1223,1651
16769,839,33
16771,124,104
16773,342,500
16774,1301,1034
16779,1504,587
16783,1528,1426
16784,267,1566
16786,84,1308
16788,1163,561
16789,1496,968
16793,342,500
16795,1301,1034
16796,619,145
16798,1207,580
16809,1376,480
16810,1277,312
16813,1173,805
16815,988,727
16819,1142,485
16821,1007,485
16822,1301,1034
16824,337,653
16825,242,1531
16826,686,594
16827,769,587
16828,769,587
16832,1279,1606
16833,996,1259
16835,1680,587
16837,1054,520
16838,769,587
16839,828,293
16840,284,1009
16841,1613,250
16842,342,500
16843,1051,955
16844,421,1424
16847,1412,107
16848,1665,945
